comment,date_experience,review_score,timestamp,title,user_name
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
"Je travaille avec la version google DRIVE entreprise, j'ai pu mettre en place une organisation de documents en toutes logique et de façon efficace.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Googledrive est mon outil de stockage préféré,Alexandro
"Je l'utilise tout les jours au sein d'un call center, la mise en page est génial et son utilisation est intuitive, l'outil est parfait pour le partage simple et rapide des informations.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 6 mois,"Parfait et sans ""prise de tête""",mickael
"Expérience positive, logiciel efficace et bien pensé, qui facilite le partage et la gestion de contenus multimédias.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Logiciel efficace de gestion et de partage de documents,Julien
"C'est un outils de travail, de partage et de collaboration vraiment simple et pratique d'utilisation.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Google drive c'est bien ? (oui!),Utilisateur vérifié
expérience globalement positive pour un utilisateur lambda comme moi. Me permet de sauvegarder mes fichiers et photos facilement et de les partagés en un clic.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon Cloud à usage personnel préféré,Utilisateur vérifié
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
"Je travaille avec la version google DRIVE entreprise, j'ai pu mettre en place une organisation de documents en toutes logique et de façon efficace.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Googledrive est mon outil de stockage préféré,Alexandro
"Je l'utilise tout les jours au sein d'un call center, la mise en page est génial et son utilisation est intuitive, l'outil est parfait pour le partage simple et rapide des informations.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 6 mois,"Parfait et sans ""prise de tête""",mickael
"Expérience positive, logiciel efficace et bien pensé, qui facilite le partage et la gestion de contenus multimédias.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Logiciel efficace de gestion et de partage de documents,Julien
"C'est un outils de travail, de partage et de collaboration vraiment simple et pratique d'utilisation.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Google drive c'est bien ? (oui!),Utilisateur vérifié
expérience globalement positive pour un utilisateur lambda comme moi. Me permet de sauvegarder mes fichiers et photos facilement et de les partagés en un clic.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon Cloud à usage personnel préféré,Utilisateur vérifié
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
"Je travaille avec la version google DRIVE entreprise, j'ai pu mettre en place une organisation de documents en toutes logique et de façon efficace.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Googledrive est mon outil de stockage préféré,Alexandro
"Je l'utilise tout les jours au sein d'un call center, la mise en page est génial et son utilisation est intuitive, l'outil est parfait pour le partage simple et rapide des informations.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 6 mois,"Parfait et sans ""prise de tête""",mickael
"Expérience positive, logiciel efficace et bien pensé, qui facilite le partage et la gestion de contenus multimédias.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Logiciel efficace de gestion et de partage de documents,Julien
"C'est un outils de travail, de partage et de collaboration vraiment simple et pratique d'utilisation.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Google drive c'est bien ? (oui!),Utilisateur vérifié
expérience globalement positive pour un utilisateur lambda comme moi. Me permet de sauvegarder mes fichiers et photos facilement et de les partagés en un clic.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon Cloud à usage personnel préféré,Utilisateur vérifié
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
"Je travaille avec la version google DRIVE entreprise, j'ai pu mettre en place une organisation de documents en toutes logique et de façon efficace.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Googledrive est mon outil de stockage préféré,Alexandro
"Je l'utilise tout les jours au sein d'un call center, la mise en page est génial et son utilisation est intuitive, l'outil est parfait pour le partage simple et rapide des informations.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 6 mois,"Parfait et sans ""prise de tête""",mickael
"Expérience positive, logiciel efficace et bien pensé, qui facilite le partage et la gestion de contenus multimédias.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Logiciel efficace de gestion et de partage de documents,Julien
"C'est un outils de travail, de partage et de collaboration vraiment simple et pratique d'utilisation.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Google drive c'est bien ? (oui!),Utilisateur vérifié
expérience globalement positive pour un utilisateur lambda comme moi. Me permet de sauvegarder mes fichiers et photos facilement et de les partagés en un clic.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon Cloud à usage personnel préféré,Utilisateur vérifié
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
"Je travaille avec la version google DRIVE entreprise, j'ai pu mettre en place une organisation de documents en toutes logique et de façon efficace.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Googledrive est mon outil de stockage préféré,Alexandro
"Je l'utilise tout les jours au sein d'un call center, la mise en page est génial et son utilisation est intuitive, l'outil est parfait pour le partage simple et rapide des informations.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 6 mois,"Parfait et sans ""prise de tête""",mickael
"Expérience positive, logiciel efficace et bien pensé, qui facilite le partage et la gestion de contenus multimédias.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Logiciel efficace de gestion et de partage de documents,Julien
"C'est un outils de travail, de partage et de collaboration vraiment simple et pratique d'utilisation.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Google drive c'est bien ? (oui!),Utilisateur vérifié
expérience globalement positive pour un utilisateur lambda comme moi. Me permet de sauvegarder mes fichiers et photos facilement et de les partagés en un clic.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon Cloud à usage personnel préféré,Utilisateur vérifié
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
"Je travaille avec la version google DRIVE entreprise, j'ai pu mettre en place une organisation de documents en toutes logique et de façon efficace.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Googledrive est mon outil de stockage préféré,Alexandro
"Je l'utilise tout les jours au sein d'un call center, la mise en page est génial et son utilisation est intuitive, l'outil est parfait pour le partage simple et rapide des informations.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 6 mois,"Parfait et sans ""prise de tête""",mickael
"Expérience positive, logiciel efficace et bien pensé, qui facilite le partage et la gestion de contenus multimédias.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Logiciel efficace de gestion et de partage de documents,Julien
"C'est un outils de travail, de partage et de collaboration vraiment simple et pratique d'utilisation.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Google drive c'est bien ? (oui!),Utilisateur vérifié
expérience globalement positive pour un utilisateur lambda comme moi. Me permet de sauvegarder mes fichiers et photos facilement et de les partagés en un clic.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon Cloud à usage personnel préféré,Utilisateur vérifié
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
"Je travaille avec la version google DRIVE entreprise, j'ai pu mettre en place une organisation de documents en toutes logique et de façon efficace.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Googledrive est mon outil de stockage préféré,Alexandro
"Je l'utilise tout les jours au sein d'un call center, la mise en page est génial et son utilisation est intuitive, l'outil est parfait pour le partage simple et rapide des informations.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 6 mois,"Parfait et sans ""prise de tête""",mickael
"Expérience positive, logiciel efficace et bien pensé, qui facilite le partage et la gestion de contenus multimédias.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Logiciel efficace de gestion et de partage de documents,Julien
"C'est un outils de travail, de partage et de collaboration vraiment simple et pratique d'utilisation.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Google drive c'est bien ? (oui!),Utilisateur vérifié
expérience globalement positive pour un utilisateur lambda comme moi. Me permet de sauvegarder mes fichiers et photos facilement et de les partagés en un clic.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon Cloud à usage personnel préféré,Utilisateur vérifié
"Actuellement, je conserve tous mes fichiers sur Google Drive pour y accéder depuis n'importe où, pour les partager et pour pouvoir collaborer facilement.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Le meilleur choix pour le stockage en nuage et la collaboration,Utilisateur vérifié
"mon expérience globale de Google drive a été ce que je voudrais considérer comme parfaite. Il est si simple et facile à utiliser et je suis toujours étonné de voir à quel point, il est s'améliore après toutes ces années. C'est gratuit, facile, utile, progressif, et toutes sortes d'autres bonnes choses. Je suis un grand fan de Drive et j'espère l'être encore pendant plusieurs années.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,google drive un avis constructif sur le meilleur site de stockage en ligne,corentin
"J'utilise PCloud pour la synchro et le stockage de mes documents, et drive uniquement pour transférer les photos dont j'ai besoin sur mon smartphone vers mon pc",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Solution gratuite pratique,Jean Yves
"Je recommande Google drive, facile en mettre en place et fiable.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'outil gestion de fichiers en ligne par excellence,Vincent
Globalement positive. Je l'utilise tous les jours pour le stockage de mes photos et documents personnels,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Meilleur solution de stockage cloud pour particuliers,Utilisateur vérifié
J’aimerais dire bonne si je n’avais pas été amenée à parler avec le service client qui est mauvais.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,"Il faut appeler un chat, un chat",Justine
"J'utilise google drive au quotidien à titre personnel et professionnel : stockage collaboration, sauvegarde, organisation de fichiers",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,La solution parfaite de stockage et de synchronisation gratuite,Delphine
Je recommande pour le télétravail,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Bon outil de travail collaboratif,Audrey
