comment,date_experience,review_score,timestamp,title,user_name
"Overall, it's a very good software. I really like to use this software because with it, no more losing invoices or forgetting a declaration.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,An essential working tool,ANTHONY
cheaper than the one I used to have that decided to increase the fees x 10 (Sellsy),Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 5 ans,Not so bad for a little price but you don't have to ask for the support,Utilisateur vérifié
"Pues tener todas las cuentas por pagar, nómina y cuentas por cobrar en un mismo sistema, te proporciona mayor facilidad para hacerle un seguimiento a las órdenes de compra. Evita en todos los sentidos tener documentos impresos o escritos a mano, por consiguiente al poseer todos los documentos asociados en QB, esto hace que los procesos y seguimientos sean mucho màs eficientes,",Temps d'utilisation du logiciel : Essai gratuit,"4,0",il y a 2 ans,"""Buen sistema de contabilidad para pequeñas y medianas empresas""",Diosney
"I discovered Quickbooks some weeks ago, looking for a new software to help me manager correctly my company's accounting. The user interface is very clear, it's really easy to use, great experience during the onboarding. Setting up your account is very easy. You have access to useful informations like VAT, analytics of activity and clients import is really easy and useful. The best feature for me, is the synchro with your bank account ! In just few seconds you can directly in Quickbooks discover your company's bank account and associate expenses and bank operations. The only little problem I had, is that french support isn't so easy to talk with, I had some questions for email customisation. But globally, excellent product at good price ! It really help me to have a better understanding of my business",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",il y a 7 ans,Amazing intuitive software !,Romain
"for mr its easy to used and handle your quickbook destop, while your home or even at working, i also use it my passtime to check and send to my coordinators",Temps d'utilisation du logiciel : Essai gratuit,"5,0",il y a 2 ans,the fastest software and easy to use,Grace
"It's tough to give an opinion when you don't like numbers, and you just want it to go away. However, if I have to be fair, Quickbooks is a better overall tool from the ones I could have used in the past.",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 2 ans,I am forced by my accountant to use an Accounting tool. Better be good one!,Utilisateur vérifié
Not much but I worked with it for short time,Temps d'utilisation du logiciel : Essai gratuit,"5,0",il y a 3 ans,Customers & vendors,Ahmed
I am very confident with the tool since I use it and now all the team is using it as well. We will recommand it in the future for sure!,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 7 ans,The best in its kind,Thiesset
Good!,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",l’année dernière,Makes like so much easier,Jackie
Je l'utilise tout les jours pour travailler sur des Demande préalable de travaux ou encore des Permis de construire,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,Basic,Katia
"J’ai commencé à utiliser autocad durant mes années universitaire, c’est un outil dont je ne me suis jamais passer autant pour le professionnel que pour le personnel.",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 3 ans,Autocad outil indispensable,Lise
Bon produit pour un rendu optimal,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 8 mois,Concepteur d espace en 3d,marie
Bon logiciel avec un prix resonable donc un bon rapport qualité prix.,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 11 mois,Très pratique mais apprentissage compliqué,Hippolyte
"Overall, I find AutoCAD to be an excellent tool for my work. Its ease of use, precision, and many functionalities make it an essential program for any designer or engineer. I look forward to continuing to work with it and discovering all the new ways I can use it to create innovative designs.Overall, while I appreciate the many benefits of AutoCAD, there are a few things about the software that I think could be improved. However, I believe that the benefits of the software outweigh the drawbacks, and I will continue to use it as a valuable tool in my work.",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 9 mois,AutoCAD for Civil Engineering Students: My Experience with the Essential Design Tool,elleuch
I have a great experience workking with AutoCAD and i loved it.,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,The ideal software for architects,Utilisateur vérifié
"4 years using it in Survey and mapping, 6 years training users on it, autoCAD is a product which really don't need review, it was at the begining of CAD and it is now well placed in the industry.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 ans,Autodesk AutoCAD,Salim
This is a very helpful software for 2D and 3D design that I'ce been us in for years now as well as some clients and collaborators. It permits us to draw fast and accurately and also to export and share our files easily.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Autocad review,Gladys
"Selon mon expérience, Slack m'a donné la possibilité de communiquer avec mon équipe, ainsi de pouvoir inviter des personnes externes (clients par exemple). Slack a la fonctionnalité que j'aime bien, est de créer et rejoindre différents canaux en fonction du sujet/objectif et besoins. Ca permet ainsi de gagner beaucoup de temps et augmenter la productivité.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Slack - Plateforme de communication et collaboration entre les équipes logicielles,Utilisateur vérifié
Mon expérience globale de collaboration sur des projets et de communication avec les autres membres de mon équipe à l'aide de Slack a été satisfaisante.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 10 mois,Gérer efficacement les projets d'équipe avec Slack,Utilisateur vérifié
Slack de gagner en productivité mais la version gratuite fait vraiment le minimum,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,Un logiciel collaboratif avec ses avantages et ses défauts,Vincent
"Je l'utilise tous les jours pour discuter avec des collaborateurs, des apprenants ou des groupes de partenaires. Cela permet de centraliser les messages et de ne pas s'éparpiller.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon utilisation de Slack,Emilie
Nous utilisons cette outils principalement pour les discussions écrites en plus d'outils comme skype. Nous avons créés des canaux par projet et mis en place des commandes personnalisées afin d'automatiser certaines tâches.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Un très bon outil de communication,Jérémie
"Il est facile et amusant à utiliser, facile à configurer et, dans l'ensemble, c'est un outil puissant pour les personnes qui recherchent ce type d'application de messagerie.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Super outil de communication,Alexandro
"Une très bonne expérience, en le comparant avec d'autres outils de communication d'équipe il est beaucoup mieux, j'apprécie et j'adere",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Slack est très important pour moi et pour mon équipe,Khaoula
"Slack est un agrégateur de la communication dans l'entreprise. Avec une bonne organisation et des règles de fonctionnement clairement établies, tous les collaborateurs peuvent être informés rapidement et de tout ce qui les concerne. Les apps proposées permettent d'aller encore plus loin dans l'expérience (non-testées).",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une solution incontournable,Christopher
"Slack est une application de communication entre équipes, facile d’utilisation qui a pour vocation à améliorer l’esprit d’équipe et la communication en interne.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Slack l’application pour la communication au sein de l’entreprise,Matthias
Le tchat nous permet de discuter aisément à distance (encore plus en télétravail depuis quelques temps).,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Tchat professionnel de qualité,Utilisateur vérifié
La possibilité de créer des canaux spécifiques pour différents projets ou sujets nous aide à rester organisés et à retrouver facilement les informations dont nous avons besoin pour nos projets.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Un agréable logiciel pour la collaboration d'équipe,Laurent
Je garde un contact permanent avec mes collègues grâce à slack,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,L'outil parfait,Pauline
"Selon mon expérience, Slack m'a donné la possibilité de communiquer avec mon équipe, ainsi de pouvoir inviter des personnes externes (clients par exemple). Slack a la fonctionnalité que j'aime bien, est de créer et rejoindre différents canaux en fonction du sujet/objectif et besoins. Ca permet ainsi de gagner beaucoup de temps et augmenter la productivité.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Slack - Plateforme de communication et collaboration entre les équipes logicielles,Utilisateur vérifié
Mon expérience globale de collaboration sur des projets et de communication avec les autres membres de mon équipe à l'aide de Slack a été satisfaisante.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 10 mois,Gérer efficacement les projets d'équipe avec Slack,Utilisateur vérifié
Slack de gagner en productivité mais la version gratuite fait vraiment le minimum,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,Un logiciel collaboratif avec ses avantages et ses défauts,Vincent
"Je l'utilise tous les jours pour discuter avec des collaborateurs, des apprenants ou des groupes de partenaires. Cela permet de centraliser les messages et de ne pas s'éparpiller.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon utilisation de Slack,Emilie
Nous utilisons cette outils principalement pour les discussions écrites en plus d'outils comme skype. Nous avons créés des canaux par projet et mis en place des commandes personnalisées afin d'automatiser certaines tâches.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Un très bon outil de communication,Jérémie
"Il est facile et amusant à utiliser, facile à configurer et, dans l'ensemble, c'est un outil puissant pour les personnes qui recherchent ce type d'application de messagerie.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Super outil de communication,Alexandro
"Une très bonne expérience, en le comparant avec d'autres outils de communication d'équipe il est beaucoup mieux, j'apprécie et j'adere",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Slack est très important pour moi et pour mon équipe,Khaoula
"Slack est un agrégateur de la communication dans l'entreprise. Avec une bonne organisation et des règles de fonctionnement clairement établies, tous les collaborateurs peuvent être informés rapidement et de tout ce qui les concerne. Les apps proposées permettent d'aller encore plus loin dans l'expérience (non-testées).",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une solution incontournable,Christopher
"Slack est une application de communication entre équipes, facile d’utilisation qui a pour vocation à améliorer l’esprit d’équipe et la communication en interne.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Slack l’application pour la communication au sein de l’entreprise,Matthias
Le tchat nous permet de discuter aisément à distance (encore plus en télétravail depuis quelques temps).,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Tchat professionnel de qualité,Utilisateur vérifié
La possibilité de créer des canaux spécifiques pour différents projets ou sujets nous aide à rester organisés et à retrouver facilement les informations dont nous avons besoin pour nos projets.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Un agréable logiciel pour la collaboration d'équipe,Laurent
Je garde un contact permanent avec mes collègues grâce à slack,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,L'outil parfait,Pauline
"Selon mon expérience, Slack m'a donné la possibilité de communiquer avec mon équipe, ainsi de pouvoir inviter des personnes externes (clients par exemple). Slack a la fonctionnalité que j'aime bien, est de créer et rejoindre différents canaux en fonction du sujet/objectif et besoins. Ca permet ainsi de gagner beaucoup de temps et augmenter la productivité.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Slack - Plateforme de communication et collaboration entre les équipes logicielles,Utilisateur vérifié
Mon expérience globale de collaboration sur des projets et de communication avec les autres membres de mon équipe à l'aide de Slack a été satisfaisante.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 10 mois,Gérer efficacement les projets d'équipe avec Slack,Utilisateur vérifié
Slack de gagner en productivité mais la version gratuite fait vraiment le minimum,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,Un logiciel collaboratif avec ses avantages et ses défauts,Vincent
"Je l'utilise tous les jours pour discuter avec des collaborateurs, des apprenants ou des groupes de partenaires. Cela permet de centraliser les messages et de ne pas s'éparpiller.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon utilisation de Slack,Emilie
Nous utilisons cette outils principalement pour les discussions écrites en plus d'outils comme skype. Nous avons créés des canaux par projet et mis en place des commandes personnalisées afin d'automatiser certaines tâches.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Un très bon outil de communication,Jérémie
"Il est facile et amusant à utiliser, facile à configurer et, dans l'ensemble, c'est un outil puissant pour les personnes qui recherchent ce type d'application de messagerie.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Super outil de communication,Alexandro
"Une très bonne expérience, en le comparant avec d'autres outils de communication d'équipe il est beaucoup mieux, j'apprécie et j'adere",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Slack est très important pour moi et pour mon équipe,Khaoula
"Slack est un agrégateur de la communication dans l'entreprise. Avec une bonne organisation et des règles de fonctionnement clairement établies, tous les collaborateurs peuvent être informés rapidement et de tout ce qui les concerne. Les apps proposées permettent d'aller encore plus loin dans l'expérience (non-testées).",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une solution incontournable,Christopher
"Slack est une application de communication entre équipes, facile d’utilisation qui a pour vocation à améliorer l’esprit d’équipe et la communication en interne.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Slack l’application pour la communication au sein de l’entreprise,Matthias
Le tchat nous permet de discuter aisément à distance (encore plus en télétravail depuis quelques temps).,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Tchat professionnel de qualité,Utilisateur vérifié
La possibilité de créer des canaux spécifiques pour différents projets ou sujets nous aide à rester organisés et à retrouver facilement les informations dont nous avons besoin pour nos projets.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Un agréable logiciel pour la collaboration d'équipe,Laurent
Je garde un contact permanent avec mes collègues grâce à slack,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,L'outil parfait,Pauline
"Selon mon expérience, Slack m'a donné la possibilité de communiquer avec mon équipe, ainsi de pouvoir inviter des personnes externes (clients par exemple). Slack a la fonctionnalité que j'aime bien, est de créer et rejoindre différents canaux en fonction du sujet/objectif et besoins. Ca permet ainsi de gagner beaucoup de temps et augmenter la productivité.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Slack - Plateforme de communication et collaboration entre les équipes logicielles,Utilisateur vérifié
Mon expérience globale de collaboration sur des projets et de communication avec les autres membres de mon équipe à l'aide de Slack a été satisfaisante.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 10 mois,Gérer efficacement les projets d'équipe avec Slack,Utilisateur vérifié
Slack de gagner en productivité mais la version gratuite fait vraiment le minimum,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,Un logiciel collaboratif avec ses avantages et ses défauts,Vincent
"Je l'utilise tous les jours pour discuter avec des collaborateurs, des apprenants ou des groupes de partenaires. Cela permet de centraliser les messages et de ne pas s'éparpiller.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon utilisation de Slack,Emilie
Nous utilisons cette outils principalement pour les discussions écrites en plus d'outils comme skype. Nous avons créés des canaux par projet et mis en place des commandes personnalisées afin d'automatiser certaines tâches.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Un très bon outil de communication,Jérémie
"Il est facile et amusant à utiliser, facile à configurer et, dans l'ensemble, c'est un outil puissant pour les personnes qui recherchent ce type d'application de messagerie.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Super outil de communication,Alexandro
"Une très bonne expérience, en le comparant avec d'autres outils de communication d'équipe il est beaucoup mieux, j'apprécie et j'adere",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Slack est très important pour moi et pour mon équipe,Khaoula
"Slack est un agrégateur de la communication dans l'entreprise. Avec une bonne organisation et des règles de fonctionnement clairement établies, tous les collaborateurs peuvent être informés rapidement et de tout ce qui les concerne. Les apps proposées permettent d'aller encore plus loin dans l'expérience (non-testées).",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une solution incontournable,Christopher
"Slack est une application de communication entre équipes, facile d’utilisation qui a pour vocation à améliorer l’esprit d’équipe et la communication en interne.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Slack l’application pour la communication au sein de l’entreprise,Matthias
Le tchat nous permet de discuter aisément à distance (encore plus en télétravail depuis quelques temps).,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Tchat professionnel de qualité,Utilisateur vérifié
La possibilité de créer des canaux spécifiques pour différents projets ou sujets nous aide à rester organisés et à retrouver facilement les informations dont nous avons besoin pour nos projets.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Un agréable logiciel pour la collaboration d'équipe,Laurent
Je garde un contact permanent avec mes collègues grâce à slack,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,L'outil parfait,Pauline
"Selon mon expérience, Slack m'a donné la possibilité de communiquer avec mon équipe, ainsi de pouvoir inviter des personnes externes (clients par exemple). Slack a la fonctionnalité que j'aime bien, est de créer et rejoindre différents canaux en fonction du sujet/objectif et besoins. Ca permet ainsi de gagner beaucoup de temps et augmenter la productivité.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Slack - Plateforme de communication et collaboration entre les équipes logicielles,Utilisateur vérifié
Mon expérience globale de collaboration sur des projets et de communication avec les autres membres de mon équipe à l'aide de Slack a été satisfaisante.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 10 mois,Gérer efficacement les projets d'équipe avec Slack,Utilisateur vérifié
Slack de gagner en productivité mais la version gratuite fait vraiment le minimum,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,Un logiciel collaboratif avec ses avantages et ses défauts,Vincent
"Je l'utilise tous les jours pour discuter avec des collaborateurs, des apprenants ou des groupes de partenaires. Cela permet de centraliser les messages et de ne pas s'éparpiller.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon utilisation de Slack,Emilie
Nous utilisons cette outils principalement pour les discussions écrites en plus d'outils comme skype. Nous avons créés des canaux par projet et mis en place des commandes personnalisées afin d'automatiser certaines tâches.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Un très bon outil de communication,Jérémie
"Il est facile et amusant à utiliser, facile à configurer et, dans l'ensemble, c'est un outil puissant pour les personnes qui recherchent ce type d'application de messagerie.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Super outil de communication,Alexandro
"Une très bonne expérience, en le comparant avec d'autres outils de communication d'équipe il est beaucoup mieux, j'apprécie et j'adere",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Slack est très important pour moi et pour mon équipe,Khaoula
"Slack est un agrégateur de la communication dans l'entreprise. Avec une bonne organisation et des règles de fonctionnement clairement établies, tous les collaborateurs peuvent être informés rapidement et de tout ce qui les concerne. Les apps proposées permettent d'aller encore plus loin dans l'expérience (non-testées).",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une solution incontournable,Christopher
"Slack est une application de communication entre équipes, facile d’utilisation qui a pour vocation à améliorer l’esprit d’équipe et la communication en interne.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Slack l’application pour la communication au sein de l’entreprise,Matthias
Le tchat nous permet de discuter aisément à distance (encore plus en télétravail depuis quelques temps).,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Tchat professionnel de qualité,Utilisateur vérifié
La possibilité de créer des canaux spécifiques pour différents projets ou sujets nous aide à rester organisés et à retrouver facilement les informations dont nous avons besoin pour nos projets.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Un agréable logiciel pour la collaboration d'équipe,Laurent
Je garde un contact permanent avec mes collègues grâce à slack,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,L'outil parfait,Pauline
"Selon mon expérience, Slack m'a donné la possibilité de communiquer avec mon équipe, ainsi de pouvoir inviter des personnes externes (clients par exemple). Slack a la fonctionnalité que j'aime bien, est de créer et rejoindre différents canaux en fonction du sujet/objectif et besoins. Ca permet ainsi de gagner beaucoup de temps et augmenter la productivité.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Slack - Plateforme de communication et collaboration entre les équipes logicielles,Utilisateur vérifié
Mon expérience globale de collaboration sur des projets et de communication avec les autres membres de mon équipe à l'aide de Slack a été satisfaisante.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 10 mois,Gérer efficacement les projets d'équipe avec Slack,Utilisateur vérifié
Slack de gagner en productivité mais la version gratuite fait vraiment le minimum,Temps d'utilisation du logiciel : plus de deux ans,"4,0",l’année dernière,Un logiciel collaboratif avec ses avantages et ses défauts,Vincent
"Je l'utilise tous les jours pour discuter avec des collaborateurs, des apprenants ou des groupes de partenaires. Cela permet de centraliser les messages et de ne pas s'éparpiller.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Mon utilisation de Slack,Emilie
Nous utilisons cette outils principalement pour les discussions écrites en plus d'outils comme skype. Nous avons créés des canaux par projet et mis en place des commandes personnalisées afin d'automatiser certaines tâches.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Un très bon outil de communication,Jérémie
"Il est facile et amusant à utiliser, facile à configurer et, dans l'ensemble, c'est un outil puissant pour les personnes qui recherchent ce type d'application de messagerie.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Super outil de communication,Alexandro
"Une très bonne expérience, en le comparant avec d'autres outils de communication d'équipe il est beaucoup mieux, j'apprécie et j'adere",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Slack est très important pour moi et pour mon équipe,Khaoula
"Slack est un agrégateur de la communication dans l'entreprise. Avec une bonne organisation et des règles de fonctionnement clairement établies, tous les collaborateurs peuvent être informés rapidement et de tout ce qui les concerne. Les apps proposées permettent d'aller encore plus loin dans l'expérience (non-testées).",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une solution incontournable,Christopher
"Slack est une application de communication entre équipes, facile d’utilisation qui a pour vocation à améliorer l’esprit d’équipe et la communication en interne.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Slack l’application pour la communication au sein de l’entreprise,Matthias
Le tchat nous permet de discuter aisément à distance (encore plus en télétravail depuis quelques temps).,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 3 ans,Tchat professionnel de qualité,Utilisateur vérifié
La possibilité de créer des canaux spécifiques pour différents projets ou sujets nous aide à rester organisés et à retrouver facilement les informations dont nous avons besoin pour nos projets.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,Un agréable logiciel pour la collaboration d'équipe,Laurent
Je garde un contact permanent avec mes collègues grâce à slack,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 mois,L'outil parfait,Pauline
"Selon mon expérience, Slack m'a donné la possibilité de communiquer avec mon équipe, ainsi de pouvoir inviter des personnes externes (clients par exemple). Slack a la fonctionnalité que j'aime bien, est de créer et rejoindre différents canaux en fonction du sujet/objectif et besoins. Ca permet ainsi de gagner beaucoup de temps et augmenter la productivité.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Slack - Plateforme de communication et collaboration entre les équipes logicielles,Utilisateur vérifié
